EPOCH|AVG_LOSS|TOT_LOSS|VAL_ERROR|CORRECT_TOP1|CORRECT_TOP5
0|2.267687961308643|224.50110816955566|2.244750418473239|0.4079601990049751|0.6019900497512438
1|2.227795978989264|220.55180191993713|2.2293023155696354|0.4228855721393035|0.6368159203980099
2|2.2152455431042295|219.30930876731873|2.23267414498685|0.4228855721393035|0.6268656716417911
3|2.208200561879861|218.61185562610626|2.239659978382623|0.4079601990049751|0.6268656716417911
4|2.206705851988359|218.46387934684753|2.2475523563166755|0.4079601990049751|0.6368159203980099
5|2.207369317912092|218.52956247329712|2.2504957232309217|0.4079601990049751|0.6368159203980099
6|2.208605005283548|218.6518955230713|2.2489151853827103|0.4079601990049751|0.6218905472636815
7|2.209613236514005|218.75171041488647|2.2492578682021716|0.4079601990049751|0.6318407960199005
8|2.210913154813978|218.88040232658386|2.248469937500076|0.40298507462686567|0.6318407960199005
9|2.21152317162716|218.94079399108887|2.249031272100572|0.417910447761194|0.6318407960199005
10|2.2132160037454933|219.10838437080383|2.2472022908243967|0.4079601990049751|0.6318407960199005
11|2.212990736720538|219.08608293533325|2.2483775147158114|0.4079601990049751|0.6318407960199005
12|2.2135379458918716|219.1402566432953|2.248530931733734|0.4079601990049751|0.6318407960199005
13|2.213019912893122|219.08897137641907|2.2473630851774073|0.417910447761194|0.6268656716417911
14|2.2124273969669535|219.0303122997284|2.252354799218439|0.4228855721393035|0.6318407960199005
15|2.213539125943425|219.14037346839905|2.2486510312379298|0.4129353233830846|0.6218905472636815
16|2.2137182914849483|219.1581108570099|2.24912280941484|0.417910447761194|0.6268656716417911
17|2.2136858713747274|219.15490126609802|2.2490229737106247|0.4129353233830846|0.6318407960199005
18|2.2131721491765495|219.1040427684784|2.250093018237631|0.417910447761194|0.6268656716417911
19|2.211697898729883|218.95809197425842|2.248075440155333|0.4079601990049751|0.6268656716417911
20|2.211232416557543|218.91200923919678|2.2434207894908846|0.417910447761194|0.6218905472636815
