EPOCH|AVG_LOSS|TOT_LOSS|VAL_ERROR|CORRECT_TOP1|CORRECT_TOP5
0|2.3025850079363064|9208.03744673729|2.3025851403895894|0.08955223880597014|0.5174129353233831
1|2.3025851250887217|9208.037915229797|2.3025851712298038|0.07462686567164178|0.4228855721393035
2|2.302585125029102|9208.037914991379|2.302585135644941|0.1044776119402985|0.4427860696517413
3|2.302585125148341|9208.037915468216|2.302585128527969|0.07960199004975124|0.44776119402985076
4|2.3025851249694824|9208.03791475296|2.3025851261556447|0.04477611940298507|0.43781094527363185
5|2.3025851249694824|9208.03791475296|2.3025851249694824|0.06965174129353234|0.4527363184079602
6|2.3025851250887217|9208.037915229797|2.302585128527969|0.06965174129353234|0.4527363184079602
7|2.3025851249694824|9208.03791475296|2.3025851320864548|0.06965174129353234|0.44776119402985076
8|2.3025851249694824|9208.03791475296|2.3025851273418065|0.06965174129353234|0.4527363184079602
9|2.3025851249694824|9208.03791475296|2.302585189022235|0.07960199004975124|0.4626865671641791
10|2.3025851249694824|9208.03791475296|2.302585183091425|0.07960199004975124|0.4626865671641791
11|2.3025851250887217|9208.037915229797|2.3025851249694824|0.06965174129353234|0.4527363184079602
12|2.3025851249694824|9208.03791475296|2.3025851249694824|0.06965174129353234|0.4527363184079602
13|2.3025851249694824|9208.03791475296|2.3025851249694824|0.06965174129353234|0.4527363184079602
14|2.3025851249694824|9208.03791475296|2.3025851249694824|0.06965174129353234|0.4527363184079602
15|2.3025851249694824|9208.03791475296|2.3025851249694824|0.06965174129353234|0.4527363184079602
16|2.3025851249694824|9208.03791475296|2.3025851249694824|0.06965174129353234|0.4527363184079602
17|2.3025851249694824|9208.03791475296|2.3025851249694824|0.06965174129353234|0.4527363184079602
18|2.3025851249694824|9208.03791475296|2.3025851249694824|0.06965174129353234|0.4527363184079602
19|2.3025851249694824|9208.03791475296|2.3025851249694824|0.06965174129353234|0.4527363184079602
20|2.3025851249694824|9208.03791475296|2.302585191394559|0.05472636815920398|0.46766169154228854
21|2.3025851249694824|9208.03791475296|2.3025851297141307|0.06965174129353234|0.44776119402985076
22|2.3025851249694824|9208.03791475296|2.302585173602128|0.06965174129353234|0.4626865671641791
23|2.3025851249694824|9208.03791475296|2.302585145134238|0.06965174129353234|0.5074626865671642
24|2.3025851249694824|9208.03791475296|2.302585162926669|0.06965174129353234|0.5323383084577115
